mixture_ID,speaker_1_ID,speaker_2_ID
BAC009S0155W0413_BAC009S0720W0346,S0155,S0720
BAC009S0421W0364_BAC009S0234W0202,S0421,S0234
BAC009S0228W0291_BAC009S0116W0456,S0228,S0116
BAC009S0116W0226_BAC009S0209W0168,S0116,S0209
BAC009S0098W0352_BAC009S0153W0246,S0098,S0153
BAC009S0024W0131_BAC009S0050W0486,S0024,S0050
BAC009S0705W0338_BAC009S0149W0492,S0705,S0149
BAC009S0357W0188_BAC009S0051W0474,S0357,S0051
BAC009S0166W0248_BAC009S0007W0438,S0166,S0007
BAC009S0710W0187_BAC009S0059W0126,S0710,S0059
BAC009S0130W0492_BAC009S0224W0351,S0130,S0224
BAC009S0028W0273_BAC009S0336W0359,S0028,S0336
BAC009S0095W0455_BAC009S0664W0239,S0095,S0664
BAC009S0016W0311_BAC009S0199W0292,S0016,S0199
BAC009S0662W0408_BAC009S0356W0305,S0662,S0356
BAC009S0066W0229_BAC009S0153W0206,S0066,S0153
BAC009S0079W0440_BAC009S0187W0462,S0079,S0187
BAC009S0083W0200_BAC009S0162W0161,S0083,S0162
BAC009S0208W0242_BAC009S0701W0188,S0208,S0701
BAC009S0712W0199_BAC009S0135W0143,S0712,S0135
BAC009S0035W0271_BAC009S0168W0302,S0035,S0168
BAC009S0113W0207_BAC009S0132W0418,S0113,S0132
BAC009S0655W0270_BAC009S0021W0143,S0655,S0021
BAC009S0160W0355_BAC009S0138W0383,S0160,S0138
BAC009S0703W0277_BAC009S0512W0279,S0703,S0512
BAC009S0237W0173_BAC009S0201W0358,S0237,S0201
BAC009S0702W0134_BAC009S0183W0174,S0702,S0183
BAC009S0521W0375_BAC009S0122W0202,S0521,S0122
BAC009S0048W0154_BAC009S0016W0207,S0048,S0016
BAC009S0199W0325_BAC009S0109W0443,S0199,S0109
BAC009S0022W0418_BAC009S0015W0478,S0022,S0015
BAC009S0658W0378_BAC009S0214W0328,S0658,S0214
BAC009S0098W0454_BAC009S0214W0464,S0098,S0214
BAC009S0013W0371_BAC009S0110W0380,S0013,S0110
BAC009S0335W0454_BAC009S0660W0162,S0335,S0660
BAC009S0208W0293_BAC009S0065W0172,S0208,S0065
BAC009S0657W0322_BAC009S0171W0358,S0657,S0171
BAC009S0057W0146_BAC009S0342W0450,S0057,S0342
BAC009S0521W0265_BAC009S0172W0340,S0521,S0172
BAC009S0093W0377_BAC009S0169W0280,S0093,S0169
BAC009S0209W0308_BAC009S0521W0466,S0209,S0521
BAC009S0596W0158_BAC009S0230W0267,S0596,S0230
BAC009S0219W0374_BAC009S0012W0245,S0219,S0012
BAC009S0211W0355_BAC009S0720W0207,S0211,S0720
BAC009S0130W0139_BAC009S0069W0188,S0130,S0069
BAC009S0047W0358_BAC009S0185W0354,S0047,S0185
BAC009S0342W0310_BAC009S0099W0380,S0342,S0099
BAC009S0027W0475_BAC009S0076W0260,S0027,S0076
BAC009S0130W0314_BAC009S0100W0270,S0130,S0100
BAC009S0193W0208_BAC009S0715W0204,S0193,S0715
BAC009S0164W0450_BAC009S0209W0172,S0164,S0209
BAC009S0123W0229_BAC009S0171W0327,S0123,S0171
BAC009S0026W0427_BAC009S0110W0298,S0026,S0110
BAC009S0723W0292_BAC009S0070W0290,S0723,S0070
BAC009S0186W0281_BAC009S0230W0439,S0186,S0230
BAC009S0014W0322_BAC009S0146W0407,S0014,S0146
BAC009S0063W0343_BAC009S0110W0221,S0063,S0110
BAC009S0153W0139_BAC009S0205W0319,S0153,S0205
BAC009S0720W0341_BAC009S0178W0260,S0720,S0178
BAC009S0015W0384_BAC009S0422W0381,S0015,S0422
BAC009S0041W0305_BAC009S0230W0306,S0041,S0230
BAC009S0181W0255_BAC009S0511W0469,S0181,S0511
BAC009S0026W0155_BAC009S0019W0361,S0026,S0019
BAC009S0363W0146_BAC009S0181W0435,S0363,S0181
BAC009S0711W0458_BAC009S0658W0400,S0711,S0658
BAC009S0240W0258_BAC009S0112W0391,S0240,S0112
BAC009S0173W0145_BAC009S0248W0174,S0173,S0248
BAC009S0187W0449_BAC009S0069W0169,S0187,S0069
BAC009S0659W0181_BAC009S0225W0403,S0659,S0225
BAC009S0358W0163_BAC009S0114W0234,S0358,S0114
BAC009S0722W0158_BAC009S0073W0487,S0722,S0073
BAC009S0174W0453_BAC009S0718W0341,S0174,S0718
BAC009S0601W0335_BAC009S0047W0185,S0601,S0047
BAC009S0202W0464_BAC009S0336W0382,S0202,S0336
BAC009S0194W0240_BAC009S0105W0122,S0194,S0105
BAC009S0178W0142_BAC009S0351W0241,S0178,S0351
BAC009S0422W0245_BAC009S0662W0224,S0422,S0662
BAC009S0113W0385_BAC009S0518W0289,S0113,S0518
BAC009S0340W0362_BAC009S0216W0367,S0340,S0216
BAC009S0096W0450_BAC009S0071W0407,S0096,S0071
BAC009S0214W0297_BAC009S0007W0453,S0214,S0007
BAC009S0709W0456_BAC009S0230W0211,S0709,S0230
BAC009S0720W0492_BAC009S0032W0308,S0720,S0032
BAC009S0061W0488_BAC009S0349W0306,S0061,S0349
BAC009S0006W0141_BAC009S0162W0250,S0006,S0162
BAC009S0011W0208_BAC009S0226W0347,S0011,S0226
BAC009S0052W0319_BAC009S0044W0473,S0052,S0044
BAC009S0099W0358_BAC009S0522W0234,S0099,S0522
BAC009S0188W0225_BAC009S0209W0362,S0188,S0209
BAC009S0165W0152_BAC009S0205W0445,S0165,S0205
BAC009S0215W0460_BAC009S0234W0266,S0215,S0234
BAC009S0011W0414_BAC009S0096W0267,S0011,S0096
BAC009S0341W0168_BAC009S0024W0398,S0341,S0024
BAC009S0077W0294_BAC009S0150W0355,S0077,S0150
BAC009S0716W0475_BAC009S0337W0206,S0716,S0337
BAC009S0520W0485_BAC009S0135W0331,S0520,S0135
BAC009S0125W0339_BAC009S0133W0485,S0125,S0133
BAC009S0360W0247_BAC009S0237W0251,S0360,S0237
BAC009S0170W0139_BAC009S0048W0336,S0170,S0048
BAC009S0021W0153_BAC009S0515W0253,S0021,S0515
BAC009S0241W0337_BAC009S0362W0125,S0241,S0362
BAC009S0172W0232_BAC009S0235W0232,S0172,S0235
BAC009S0421W0180_BAC009S0156W0479,S0421,S0156
BAC009S0139W0203_BAC009S0351W0165,S0139,S0351
BAC009S0133W0349_BAC009S0122W0212,S0133,S0122
BAC009S0363W0481_BAC009S0195W0200,S0363,S0195
BAC009S0252W0183_BAC009S0094W0169,S0252,S0094
BAC009S0346W0286_BAC009S0204W0247,S0346,S0204
BAC009S0113W0306_BAC009S0046W0380,S0113,S0046
BAC009S0233W0492_BAC009S0519W0257,S0233,S0519
BAC009S0090W0270_BAC009S0099W0285,S0090,S0099
BAC009S0599W0432_BAC009S0209W0142,S0599,S0209
BAC009S0174W0456_BAC009S0048W0479,S0174,S0048
BAC009S0017W0133_BAC009S0240W0466,S0017,S0240
BAC009S0077W0357_BAC009S0342W0440,S0077,S0342
BAC009S0183W0226_BAC009S0116W0354,S0183,S0116
BAC009S0117W0404_BAC009S0656W0417,S0117,S0656
BAC009S0421W0405_BAC009S0091W0376,S0421,S0091
BAC009S0150W0189_BAC009S0135W0156,S0150,S0135
BAC009S0222W0332_BAC009S0517W0480,S0222,S0517
BAC009S0221W0156_BAC009S0087W0476,S0221,S0087
BAC009S0334W0168_BAC009S0243W0431,S0334,S0243
BAC009S0110W0230_BAC009S0163W0146,S0110,S0163
BAC009S0248W0472_BAC009S0516W0186,S0248,S0516
BAC009S0235W0361_BAC009S0108W0357,S0235,S0108
BAC009S0014W0143_BAC009S0142W0302,S0014,S0142
BAC009S0520W0180_BAC009S0157W0245,S0520,S0157
BAC009S0195W0220_BAC009S0720W0250,S0195,S0720
BAC009S0183W0160_BAC009S0006W0214,S0183,S0006
BAC009S0004W0234_BAC009S0061W0392,S0004,S0061
BAC009S0423W0484_BAC009S0064W0329,S0423,S0064
BAC009S0019W0358_BAC009S0048W0465,S0019,S0048
BAC009S0165W0214_BAC009S0017W0282,S0165,S0017
BAC009S0095W0176_BAC009S0091W0263,S0095,S0091
BAC009S0161W0294_BAC009S0112W0201,S0161,S0112
BAC009S0149W0343_BAC009S0071W0442,S0149,S0071
BAC009S0097W0225_BAC009S0099W0238,S0097,S0099
BAC009S0090W0205_BAC009S0164W0148,S0090,S0164
BAC009S0356W0268_BAC009S0008W0341,S0356,S0008
BAC009S0202W0212_BAC009S0142W0305,S0202,S0142
BAC009S0204W0238_BAC009S0101W0249,S0204,S0101
BAC009S0228W0185_BAC009S0170W0435,S0228,S0170
BAC009S0173W0362_BAC009S0028W0448,S0173,S0028
BAC009S0126W0274_BAC009S0099W0219,S0126,S0099
BAC009S0022W0334_BAC009S0018W0276,S0022,S0018
BAC009S0599W0436_BAC009S0083W0437,S0599,S0083
BAC009S0200W0212_BAC009S0131W0188,S0200,S0131
BAC009S0363W0313_BAC009S0600W0463,S0363,S0600
BAC009S0523W0493_BAC009S0421W0413,S0523,S0421
BAC009S0142W0331_BAC009S0240W0447,S0142,S0240
BAC009S0108W0143_BAC009S0153W0233,S0108,S0153
BAC009S0153W0274_BAC009S0716W0455,S0153,S0716
BAC009S0358W0237_BAC009S0233W0409,S0358,S0233
BAC009S0102W0402_BAC009S0247W0282,S0102,S0247
BAC009S0014W0373_BAC009S0182W0191,S0014,S0182
BAC009S0160W0245_BAC009S0341W0337,S0160,S0341
BAC009S0032W0349_BAC009S0598W0264,S0032,S0598
BAC009S0119W0316_BAC009S0126W0122,S0119,S0126
BAC009S0161W0318_BAC009S0200W0438,S0161,S0200
BAC009S0156W0199_BAC009S0111W0155,S0156,S0111
BAC009S0143W0400_BAC009S0060W0294,S0143,S0060
BAC009S0218W0325_BAC009S0202W0203,S0218,S0202
BAC009S0068W0402_BAC009S0085W0384,S0068,S0085
BAC009S0363W0268_BAC009S0213W0155,S0363,S0213
BAC009S0236W0356_BAC009S0098W0475,S0236,S0098
BAC009S0091W0393_BAC009S0216W0260,S0091,S0216
BAC009S0521W0441_BAC009S0118W0285,S0521,S0118
BAC009S0179W0244_BAC009S0128W0452,S0179,S0128
BAC009S0665W0147_BAC009S0189W0483,S0665,S0189
BAC009S0659W0271_BAC009S0027W0282,S0659,S0027
BAC009S0182W0148_BAC009S0246W0223,S0182,S0246
BAC009S0343W0343_BAC009S0704W0186,S0343,S0704
BAC009S0111W0437_BAC009S0190W0491,S0111,S0190
BAC009S0103W0464_BAC009S0179W0166,S0103,S0179
BAC009S0346W0373_BAC009S0172W0466,S0346,S0172
BAC009S0112W0412_BAC009S0191W0462,S0112,S0191
BAC009S0358W0432_BAC009S0659W0440,S0358,S0659
BAC009S0228W0255_BAC009S0336W0236,S0228,S0336
BAC009S0252W0327_BAC009S0522W0473,S0252,S0522
BAC009S0247W0385_BAC009S0006W0186,S0247,S0006
BAC009S0708W0312_BAC009S0340W0126,S0708,S0340
BAC009S0196W0346_BAC009S0069W0356,S0196,S0069
BAC009S0356W0415_BAC009S0194W0290,S0356,S0194
BAC009S0715W0173_BAC009S0519W0470,S0715,S0519
BAC009S0163W0362_BAC009S0199W0330,S0163,S0199
BAC009S0078W0210_BAC009S0176W0407,S0078,S0176
BAC009S0344W0271_BAC009S0112W0255,S0344,S0112
BAC009S0094W0161_BAC009S0011W0178,S0094,S0011
BAC009S0342W0418_BAC009S0029W0435,S0342,S0029
BAC009S0170W0123_BAC009S0137W0463,S0170,S0137
BAC009S0135W0127_BAC009S0359W0465,S0135,S0359
BAC009S0153W0358_BAC009S0043W0353,S0153,S0043
BAC009S0117W0269_BAC009S0083W0477,S0117,S0083
BAC009S0705W0176_BAC009S0182W0209,S0705,S0182
BAC009S0216W0484_BAC009S0072W0273,S0216,S0072
BAC009S0139W0422_BAC009S0204W0225,S0139,S0204
BAC009S0099W0254_BAC009S0359W0384,S0099,S0359
BAC009S0157W0203_BAC009S0712W0239,S0157,S0712
BAC009S0235W0344_BAC009S0347W0143,S0235,S0347
BAC009S0082W0168_BAC009S0176W0317,S0082,S0176
BAC009S0347W0452_BAC009S0249W0492,S0347,S0249
BAC009S0707W0469_BAC009S0145W0262,S0707,S0145
BAC009S0004W0269_BAC009S0129W0288,S0004,S0129
BAC009S0204W0372_BAC009S0711W0159,S0204,S0711
BAC009S0215W0463_BAC009S0199W0215,S0215,S0199
BAC009S0039W0245_BAC009S0115W0169,S0039,S0115
BAC009S0161W0365_BAC009S0719W0358,S0161,S0719
BAC009S0188W0223_BAC009S0162W0304,S0188,S0162
BAC009S0018W0302_BAC009S0068W0409,S0018,S0068
BAC009S0090W0203_BAC009S0157W0171,S0090,S0157
BAC009S0512W0261_BAC009S0243W0189,S0512,S0243
BAC009S0234W0275_BAC009S0060W0157,S0234,S0060
BAC009S0120W0448_BAC009S0056W0396,S0120,S0056
BAC009S0131W0440_BAC009S0657W0316,S0131,S0657
BAC009S0203W0327_BAC009S0201W0306,S0203,S0201
BAC009S0117W0168_BAC009S0116W0232,S0117,S0116
BAC009S0155W0230_BAC009S0153W0356,S0155,S0153
BAC009S0068W0489_BAC009S0251W0432,S0068,S0251
BAC009S0126W0346_BAC009S0159W0184,S0126,S0159
BAC009S0105W0379_BAC009S0009W0391,S0105,S0009
BAC009S0196W0462_BAC009S0238W0348,S0196,S0238
BAC009S0093W0340_BAC009S0113W0123,S0093,S0113
BAC009S0705W0262_BAC009S0234W0382,S0705,S0234
BAC009S0151W0373_BAC009S0707W0175,S0151,S0707
BAC009S0073W0135_BAC009S0666W0376,S0073,S0666
BAC009S0011W0420_BAC009S0013W0274,S0011,S0013
BAC009S0421W0125_BAC009S0192W0221,S0421,S0192
BAC009S0159W0200_BAC009S0092W0480,S0159,S0092
BAC009S0351W0236_BAC009S0045W0341,S0351,S0045
BAC009S0021W0186_BAC009S0514W0438,S0021,S0514
BAC009S0157W0323_BAC009S0598W0191,S0157,S0598
BAC009S0203W0433_BAC009S0512W0130,S0203,S0512
BAC009S0512W0150_BAC009S0033W0196,S0512,S0033
BAC009S0113W0236_BAC009S0214W0291,S0113,S0214
BAC009S0178W0474_BAC009S0345W0264,S0178,S0345
BAC009S0126W0441_BAC009S0087W0187,S0126,S0087
BAC009S0055W0344_BAC009S0047W0195,S0055,S0047
BAC009S0046W0194_BAC009S0226W0304,S0046,S0226
BAC009S0090W0335_BAC009S0133W0494,S0090,S0133
BAC009S0230W0228_BAC009S0118W0179,S0230,S0118
BAC009S0245W0260_BAC009S0010W0350,S0245,S0010
BAC009S0359W0457_BAC009S0096W0293,S0359,S0096
BAC009S0352W0142_BAC009S0080W0418,S0352,S0080
BAC009S0134W0356_BAC009S0054W0399,S0134,S0054
BAC009S0082W0148_BAC009S0149W0124,S0082,S0149
BAC009S0091W0299_BAC009S0232W0361,S0091,S0232
BAC009S0110W0373_BAC009S0205W0195,S0110,S0205
BAC009S0343W0416_BAC009S0196W0253,S0343,S0196
BAC009S0171W0238_BAC009S0191W0135,S0171,S0191
BAC009S0245W0155_BAC009S0054W0361,S0245,S0054
BAC009S0109W0406_BAC009S0061W0226,S0109,S0061
BAC009S0202W0447_BAC009S0076W0162,S0202,S0076
BAC009S0242W0285_BAC009S0715W0253,S0242,S0715
BAC009S0661W0148_BAC009S0596W0198,S0661,S0596
BAC009S0149W0400_BAC009S0360W0150,S0149,S0360
BAC009S0002W0151_BAC009S0237W0177,S0002,S0237
BAC009S0356W0465_BAC009S0666W0292,S0356,S0666
BAC009S0362W0474_BAC009S0108W0415,S0362,S0108
BAC009S0354W0287_BAC009S0108W0236,S0354,S0108
BAC009S0011W0281_BAC009S0052W0364,S0011,S0052
BAC009S0078W0196_BAC009S0128W0384,S0078,S0128
BAC009S0067W0241_BAC009S0094W0238,S0067,S0094
BAC009S0236W0239_BAC009S0110W0286,S0236,S0110
BAC009S0518W0426_BAC009S0355W0385,S0518,S0355
BAC009S0515W0411_BAC009S0031W0157,S0515,S0031
BAC009S0120W0128_BAC009S0217W0178,S0120,S0217
BAC009S0164W0304_BAC009S0087W0128,S0164,S0087
BAC009S0709W0208_BAC009S0081W0349,S0709,S0081
BAC009S0115W0381_BAC009S0518W0178,S0115,S0518
BAC009S0344W0219_BAC009S0167W0373,S0344,S0167
BAC009S0214W0495_BAC009S0251W0130,S0214,S0251
BAC009S0153W0212_BAC009S0212W0370,S0153,S0212
BAC009S0656W0210_BAC009S0027W0447,S0656,S0027
BAC009S0107W0369_BAC009S0205W0268,S0107,S0205
BAC009S0362W0250_BAC009S0722W0306,S0362,S0722
BAC009S0135W0375_BAC009S0037W0180,S0135,S0037
BAC009S0242W0482_BAC009S0080W0226,S0242,S0080
BAC009S0151W0354_BAC009S0163W0121,S0151,S0163
BAC009S0062W0441_BAC009S0087W0264,S0062,S0087
BAC009S0051W0281_BAC009S0089W0245,S0051,S0089
BAC009S0034W0323_BAC009S0020W0349,S0034,S0020
BAC009S0232W0277_BAC009S0094W0448,S0232,S0094
BAC009S0665W0473_BAC009S0098W0462,S0665,S0098
BAC009S0200W0383_BAC009S0112W0127,S0200,S0112
BAC009S0155W0329_BAC009S0068W0476,S0155,S0068
BAC009S0184W0166_BAC009S0146W0250,S0184,S0146
BAC009S0030W0197_BAC009S0080W0328,S0030,S0080
BAC009S0042W0461_BAC009S0020W0239,S0042,S0020
BAC009S0666W0460_BAC009S0518W0286,S0666,S0518
BAC009S0160W0316_BAC009S0094W0446,S0160,S0094
BAC009S0094W0218_BAC009S0169W0378,S0094,S0169
BAC009S0707W0163_BAC009S0705W0247,S0707,S0705
BAC009S0340W0162_BAC009S0194W0276,S0340,S0194
BAC009S0143W0165_BAC009S0189W0156,S0143,S0189
BAC009S0034W0136_BAC009S0233W0366,S0034,S0233
BAC009S0183W0317_BAC009S0020W0370,S0183,S0020
BAC009S0090W0228_BAC009S0205W0182,S0090,S0205
BAC009S0208W0485_BAC009S0231W0347,S0208,S0231
BAC009S0657W0129_BAC009S0161W0432,S0657,S0161
BAC009S0071W0454_BAC009S0351W0401,S0071,S0351
BAC009S0360W0325_BAC009S0059W0335,S0360,S0059
BAC009S0150W0246_BAC009S0031W0215,S0150,S0031
BAC009S0124W0310_BAC009S0010W0245,S0124,S0010
BAC009S0173W0332_BAC009S0337W0323,S0173,S0337
BAC009S0704W0235_BAC009S0355W0238,S0704,S0355
BAC009S0171W0254_BAC009S0233W0242,S0171,S0233
BAC009S0010W0439_BAC009S0183W0186,S0010,S0183
BAC009S0252W0313_BAC009S0360W0397,S0252,S0360
BAC009S0222W0135_BAC009S0599W0404,S0222,S0599
BAC009S0177W0240_BAC009S0145W0140,S0177,S0145
BAC009S0044W0145_BAC009S0194W0281,S0044,S0194
BAC009S0074W0260_BAC009S0708W0285,S0074,S0708
BAC009S0083W0367_BAC009S0049W0467,S0083,S0049
BAC009S0191W0225_BAC009S0210W0170,S0191,S0210
BAC009S0020W0238_BAC009S0201W0443,S0020,S0201
BAC009S0076W0485_BAC009S0202W0385,S0076,S0202
BAC009S0181W0297_BAC009S0216W0145,S0181,S0216
BAC009S0515W0342_BAC009S0186W0215,S0515,S0186
BAC009S0218W0460_BAC009S0177W0340,S0218,S0177
BAC009S0083W0452_BAC009S0102W0285,S0083,S0102
BAC009S0071W0334_BAC009S0240W0411,S0071,S0240
BAC009S0072W0184_BAC009S0173W0185,S0072,S0173
BAC009S0216W0469_BAC009S0719W0313,S0216,S0719
BAC009S0121W0441_BAC009S0719W0473,S0121,S0719
BAC009S0089W0161_BAC009S0115W0445,S0089,S0115
BAC009S0108W0359_BAC009S0601W0275,S0108,S0601
BAC009S0135W0200_BAC009S0151W0122,S0135,S0151
BAC009S0354W0393_BAC009S0123W0220,S0354,S0123
BAC009S0356W0306_BAC009S0175W0436,S0356,S0175
BAC009S0355W0281_BAC009S0037W0356,S0355,S0037
BAC009S0028W0216_BAC009S0189W0347,S0028,S0189
BAC009S0421W0285_BAC009S0145W0208,S0421,S0145
BAC009S0043W0480_BAC009S0227W0131,S0043,S0227
BAC009S0068W0425_BAC009S0099W0357,S0068,S0099
BAC009S0022W0361_BAC009S0204W0388,S0022,S0204
BAC009S0095W0168_BAC009S0131W0328,S0095,S0131
BAC009S0175W0372_BAC009S0520W0200,S0175,S0520
BAC009S0113W0447_BAC009S0189W0194,S0113,S0189
BAC009S0181W0216_BAC009S0723W0203,S0181,S0723
BAC009S0354W0145_BAC009S0131W0163,S0354,S0131
BAC009S0352W0254_BAC009S0092W0421,S0352,S0092
BAC009S0248W0292_BAC009S0077W0378,S0248,S0077
BAC009S0060W0361_BAC009S0715W0351,S0060,S0715
BAC009S0074W0296_BAC009S0087W0233,S0074,S0087
BAC009S0122W0278_BAC009S0708W0121,S0122,S0708
BAC009S0002W0161_BAC009S0213W0282,S0002,S0213
BAC009S0041W0361_BAC009S0206W0191,S0041,S0206
BAC009S0522W0355_BAC009S0360W0203,S0522,S0360
BAC009S0168W0315_BAC009S0243W0325,S0168,S0243
BAC009S0204W0132_BAC009S0182W0162,S0204,S0182
BAC009S0104W0442_BAC009S0133W0360,S0104,S0133
BAC009S0422W0158_BAC009S0193W0476,S0422,S0193
BAC009S0112W0327_BAC009S0075W0238,S0112,S0075
BAC009S0361W0182_BAC009S0103W0225,S0361,S0103
BAC009S0146W0463_BAC009S0156W0188,S0146,S0156
BAC009S0661W0171_BAC009S0711W0403,S0661,S0711
BAC009S0023W0259_BAC009S0518W0243,S0023,S0518
BAC009S0156W0426_BAC009S0044W0297,S0156,S0044
BAC009S0187W0161_BAC009S0066W0318,S0187,S0066
BAC009S0239W0168_BAC009S0108W0190,S0239,S0108
BAC009S0523W0448_BAC009S0062W0456,S0523,S0062
BAC009S0176W0276_BAC009S0655W0139,S0176,S0655
BAC009S0723W0144_BAC009S0716W0248,S0723,S0716
BAC009S0116W0407_BAC009S0132W0248,S0116,S0132
BAC009S0144W0463_BAC009S0354W0129,S0144,S0354
BAC009S0209W0161_BAC009S0125W0159,S0209,S0125
BAC009S0233W0173_BAC009S0110W0425,S0233,S0110
BAC009S0053W0185_BAC009S0172W0194,S0053,S0172
BAC009S0148W0125_BAC009S0193W0336,S0148,S0193
BAC009S0509W0478_BAC009S0352W0416,S0509,S0352
BAC009S0358W0388_BAC009S0599W0232,S0358,S0599
BAC009S0048W0176_BAC009S0657W0123,S0048,S0657
BAC009S0361W0143_BAC009S0105W0453,S0361,S0105
BAC009S0078W0325_BAC009S0660W0366,S0078,S0660
BAC009S0074W0198_BAC009S0128W0217,S0074,S0128
BAC009S0515W0449_BAC009S0123W0145,S0515,S0123
BAC009S0058W0349_BAC009S0355W0458,S0058,S0355
BAC009S0711W0250_BAC009S0521W0197,S0711,S0521
BAC009S0060W0315_BAC009S0061W0373,S0060,S0061
BAC009S0115W0447_BAC009S0211W0250,S0115,S0211
BAC009S0216W0439_BAC009S0140W0438,S0216,S0140
BAC009S0086W0455_BAC009S0712W0367,S0086,S0712
BAC009S0252W0205_BAC009S0176W0308,S0252,S0176
BAC009S0015W0335_BAC009S0183W0298,S0015,S0183
BAC009S0241W0248_BAC009S0344W0303,S0241,S0344
BAC009S0236W0468_BAC009S0162W0384,S0236,S0162
BAC009S0092W0401_BAC009S0221W0415,S0092,S0221
BAC009S0178W0244_BAC009S0226W0378,S0178,S0226
BAC009S0205W0492_BAC009S0078W0188,S0205,S0078
BAC009S0713W0137_BAC009S0199W0201,S0713,S0199
BAC009S0080W0488_BAC009S0008W0189,S0080,S0008
BAC009S0711W0370_BAC009S0115W0228,S0711,S0115
BAC009S0218W0297_BAC009S0034W0421,S0218,S0034
BAC009S0044W0128_BAC009S0656W0256,S0044,S0656
BAC009S0089W0344_BAC009S0156W0336,S0089,S0156
BAC009S0421W0249_BAC009S0020W0176,S0421,S0020
BAC009S0226W0422_BAC009S0028W0315,S0226,S0028
BAC009S0162W0395_BAC009S0071W0308,S0162,S0071
BAC009S0085W0197_BAC009S0128W0154,S0085,S0128
BAC009S0041W0194_BAC009S0523W0291,S0041,S0523
BAC009S0133W0127_BAC009S0002W0491,S0133,S0002
BAC009S0098W0350_BAC009S0708W0243,S0098,S0708
BAC009S0108W0234_BAC009S0189W0272,S0108,S0189
BAC009S0104W0366_BAC009S0046W0478,S0104,S0046
BAC009S0225W0346_BAC009S0112W0399,S0225,S0112
BAC009S0100W0175_BAC009S0657W0450,S0100,S0657
BAC009S0222W0153_BAC009S0020W0295,S0222,S0020
BAC009S0054W0187_BAC009S0075W0407,S0054,S0075
BAC009S0152W0215_BAC009S0521W0358,S0152,S0521
BAC009S0187W0273_BAC009S0142W0319,S0187,S0142
BAC009S0717W0442_BAC009S0047W0188,S0717,S0047
BAC009S0251W0486_BAC009S0358W0171,S0251,S0358
BAC009S0178W0330_BAC009S0190W0330,S0178,S0190
BAC009S0243W0348_BAC009S0720W0440,S0243,S0720
BAC009S0015W0258_BAC009S0041W0165,S0015,S0041
BAC009S0348W0137_BAC009S0013W0414,S0348,S0013
BAC009S0185W0151_BAC009S0199W0380,S0185,S0199
BAC009S0226W0363_BAC009S0656W0177,S0226,S0656
BAC009S0151W0177_BAC009S0062W0488,S0151,S0062
BAC009S0096W0376_BAC009S0072W0212,S0096,S0072
BAC009S0087W0305_BAC009S0093W0198,S0087,S0093
BAC009S0173W0479_BAC009S0519W0309,S0173,S0519
BAC009S0143W0217_BAC009S0075W0454,S0143,S0075
BAC009S0066W0261_BAC009S0159W0393,S0066,S0159
BAC009S0027W0406_BAC009S0028W0403,S0027,S0028
BAC009S0252W0177_BAC009S0028W0369,S0252,S0028
BAC009S0660W0299_BAC009S0659W0197,S0660,S0659
BAC009S0088W0258_BAC009S0084W0481,S0088,S0084
BAC009S0015W0387_BAC009S0020W0445,S0015,S0020
BAC009S0711W0435_BAC009S0109W0408,S0711,S0109
BAC009S0153W0361_BAC009S0150W0290,S0153,S0150
BAC009S0339W0143_BAC009S0169W0448,S0339,S0169
BAC009S0026W0277_BAC009S0087W0342,S0026,S0087
BAC009S0101W0404_BAC009S0173W0460,S0101,S0173
BAC009S0710W0344_BAC009S0058W0225,S0710,S0058
BAC009S0216W0443_BAC009S0187W0398,S0216,S0187
BAC009S0224W0475_BAC009S0517W0188,S0224,S0517
BAC009S0340W0178_BAC009S0223W0494,S0340,S0223
BAC009S0127W0286_BAC009S0008W0264,S0127,S0008
BAC009S0057W0153_BAC009S0175W0138,S0057,S0175
BAC009S0070W0353_BAC009S0136W0130,S0070,S0136
BAC009S0072W0264_BAC009S0222W0482,S0072,S0222
BAC009S0039W0164_BAC009S0248W0185,S0039,S0248
BAC009S0016W0186_BAC009S0361W0396,S0016,S0361
BAC009S0059W0435_BAC009S0702W0276,S0059,S0702
BAC009S0179W0416_BAC009S0159W0264,S0179,S0159
BAC009S0059W0160_BAC009S0709W0207,S0059,S0709
BAC009S0140W0254_BAC009S0513W0433,S0140,S0513
BAC009S0164W0331_BAC009S0154W0328,S0164,S0154
BAC009S0078W0304_BAC009S0722W0369,S0078,S0722
BAC009S0224W0325_BAC009S0081W0358,S0224,S0081
BAC009S0710W0353_BAC009S0096W0308,S0710,S0096
BAC009S0153W0375_BAC009S0719W0163,S0153,S0719
BAC009S0248W0325_BAC009S0178W0355,S0248,S0178
BAC009S0093W0326_BAC009S0599W0231,S0093,S0599
BAC009S0350W0477_BAC009S0601W0242,S0350,S0601
BAC009S0051W0184_BAC009S0137W0213,S0051,S0137
BAC009S0121W0266_BAC009S0104W0202,S0121,S0104
BAC009S0012W0352_BAC009S0718W0279,S0012,S0718
BAC009S0211W0470_BAC009S0703W0395,S0211,S0703
BAC009S0100W0121_BAC009S0128W0394,S0100,S0128
BAC009S0053W0240_BAC009S0086W0457,S0053,S0086
BAC009S0072W0261_BAC009S0122W0210,S0072,S0122
BAC009S0028W0138_BAC009S0248W0490,S0028,S0248
BAC009S0128W0167_BAC009S0044W0279,S0128,S0044
