mixture_ID,speaker_1_ID,speaker_2_ID
BAC009S0758W0130_BAC009S0756W0202,S0758,S0756
BAC009S0759W0313_BAC009S0754W0247,S0759,S0754
BAC009S0741W0346_BAC009S0739W0279,S0741,S0739
BAC009S0756W0401_BAC009S0725W0248,S0756,S0725
BAC009S0760W0198_BAC009S0739W0244,S0760,S0739
BAC009S0740W0407_BAC009S0746W0490,S0740,S0746
BAC009S0757W0171_BAC009S0734W0489,S0757,S0734
BAC009S0744W0147_BAC009S0735W0161,S0744,S0735
BAC009S0752W0157_BAC009S0737W0297,S0752,S0737
BAC009S0755W0279_BAC009S0736W0371,S0755,S0736
BAC009S0755W0233_BAC009S0728W0400,S0755,S0728
BAC009S0748W0170_BAC009S0741W0315,S0748,S0741
BAC009S0745W0448_BAC009S0744W0489,S0745,S0744
BAC009S0741W0235_BAC009S0740W0141,S0741,S0740
BAC009S0747W0267_BAC009S0738W0285,S0747,S0738
BAC009S0761W0243_BAC009S0737W0481,S0761,S0737
BAC009S0733W0216_BAC009S0758W0132,S0733,S0758
BAC009S0758W0218_BAC009S0761W0347,S0758,S0761
BAC009S0732W0185_BAC009S0735W0170,S0732,S0735
BAC009S0742W0265_BAC009S0763W0366,S0742,S0763
BAC009S0740W0358_BAC009S0730W0258,S0740,S0730
BAC009S0741W0337_BAC009S0756W0272,S0741,S0756
BAC009S0744W0311_BAC009S0735W0484,S0744,S0735
BAC009S0733W0349_BAC009S0738W0304,S0733,S0738
BAC009S0729W0323_BAC009S0754W0294,S0729,S0754
BAC009S0761W0483_BAC009S0754W0284,S0761,S0754
BAC009S0725W0288_BAC009S0758W0468,S0725,S0758
BAC009S0740W0146_BAC009S0755W0274,S0740,S0755
BAC009S0746W0248_BAC009S0760W0149,S0746,S0760
BAC009S0744W0403_BAC009S0734W0225,S0744,S0734
BAC009S0727W0427_BAC009S0728W0275,S0727,S0728
BAC009S0729W0234_BAC009S0754W0453,S0729,S0754
BAC009S0757W0469_BAC009S0733W0277,S0757,S0733
BAC009S0754W0251_BAC009S0761W0376,S0754,S0761
BAC009S0734W0329_BAC009S0738W0321,S0734,S0738
BAC009S0744W0399_BAC009S0747W0218,S0744,S0747
BAC009S0756W0414_BAC009S0747W0466,S0756,S0747
BAC009S0746W0232_BAC009S0754W0200,S0746,S0754
BAC009S0739W0283_BAC009S0762W0416,S0739,S0762
BAC009S0754W0290_BAC009S0741W0439,S0754,S0741
BAC009S0756W0159_BAC009S0738W0122,S0756,S0738
BAC009S0734W0283_BAC009S0745W0423,S0734,S0745
BAC009S0759W0229_BAC009S0762W0123,S0759,S0762
BAC009S0750W0415_BAC009S0745W0323,S0750,S0745
BAC009S0752W0169_BAC009S0755W0285,S0752,S0755
BAC009S0749W0255_BAC009S0744W0131,S0749,S0744
BAC009S0726W0190_BAC009S0734W0210,S0726,S0734
BAC009S0763W0208_BAC009S0751W0316,S0763,S0751
BAC009S0746W0206_BAC009S0747W0232,S0746,S0747
BAC009S0727W0372_BAC009S0753W0439,S0727,S0753
BAC009S0758W0360_BAC009S0753W0209,S0758,S0753
BAC009S0726W0294_BAC009S0748W0362,S0726,S0748
BAC009S0754W0378_BAC009S0727W0344,S0754,S0727
BAC009S0738W0161_BAC009S0754W0302,S0738,S0754
BAC009S0750W0220_BAC009S0761W0294,S0750,S0761
BAC009S0743W0128_BAC009S0761W0186,S0743,S0761
BAC009S0738W0333_BAC009S0752W0491,S0738,S0752
BAC009S0752W0324_BAC009S0745W0315,S0752,S0745
BAC009S0762W0476_BAC009S0747W0235,S0762,S0747
BAC009S0725W0397_BAC009S0724W0495,S0725,S0724
BAC009S0760W0318_BAC009S0740W0315,S0760,S0740
BAC009S0731W0311_BAC009S0732W0483,S0731,S0732
BAC009S0750W0440_BAC009S0741W0444,S0750,S0741
BAC009S0751W0176_BAC009S0744W0342,S0751,S0744
BAC009S0727W0356_BAC009S0735W0332,S0727,S0735
BAC009S0751W0377_BAC009S0760W0217,S0751,S0760
BAC009S0730W0288_BAC009S0736W0379,S0730,S0736
BAC009S0753W0295_BAC009S0732W0386,S0753,S0732
BAC009S0729W0268_BAC009S0733W0301,S0729,S0733
BAC009S0753W0290_BAC009S0730W0491,S0753,S0730
BAC009S0740W0336_BAC009S0744W0257,S0740,S0744
BAC009S0758W0186_BAC009S0744W0400,S0758,S0744
BAC009S0725W0340_BAC009S0760W0274,S0725,S0760
BAC009S0742W0377_BAC009S0749W0152,S0742,S0749
BAC009S0745W0286_BAC009S0757W0472,S0745,S0757
BAC009S0724W0341_BAC009S0747W0127,S0724,S0747
BAC009S0738W0327_BAC009S0756W0190,S0738,S0756
BAC009S0739W0294_BAC009S0756W0425,S0739,S0756
BAC009S0733W0251_BAC009S0741W0377,S0733,S0741
BAC009S0743W0449_BAC009S0752W0146,S0743,S0752
BAC009S0725W0370_BAC009S0756W0180,S0725,S0756
BAC009S0745W0167_BAC009S0725W0306,S0745,S0725
BAC009S0753W0134_BAC009S0758W0396,S0753,S0758
BAC009S0726W0494_BAC009S0731W0157,S0726,S0731
BAC009S0755W0446_BAC009S0744W0229,S0755,S0744
BAC009S0760W0416_BAC009S0742W0439,S0760,S0742
BAC009S0754W0408_BAC009S0732W0403,S0754,S0732
BAC009S0727W0321_BAC009S0736W0428,S0727,S0736
BAC009S0751W0491_BAC009S0734W0413,S0751,S0734
BAC009S0750W0309_BAC009S0728W0127,S0750,S0728
BAC009S0731W0298_BAC009S0740W0156,S0731,S0740
BAC009S0759W0364_BAC009S0733W0441,S0759,S0733
BAC009S0751W0485_BAC009S0759W0331,S0751,S0759
BAC009S0756W0371_BAC009S0737W0454,S0756,S0737
BAC009S0743W0208_BAC009S0753W0260,S0743,S0753
BAC009S0761W0438_BAC009S0733W0319,S0761,S0733
BAC009S0743W0448_BAC009S0757W0282,S0743,S0757
BAC009S0754W0286_BAC009S0735W0412,S0754,S0735
BAC009S0734W0472_BAC009S0724W0151,S0734,S0724
BAC009S0760W0210_BAC009S0737W0341,S0760,S0737
BAC009S0760W0481_BAC009S0743W0266,S0760,S0743
BAC009S0725W0427_BAC009S0756W0304,S0725,S0756
BAC009S0753W0174_BAC009S0744W0481,S0753,S0744
BAC009S0754W0159_BAC009S0762W0212,S0754,S0762
BAC009S0758W0291_BAC009S0735W0345,S0758,S0735
BAC009S0754W0476_BAC009S0725W0488,S0754,S0725
BAC009S0735W0235_BAC009S0734W0320,S0735,S0734
BAC009S0733W0155_BAC009S0735W0441,S0733,S0735
BAC009S0725W0268_BAC009S0732W0153,S0725,S0732
BAC009S0742W0180_BAC009S0744W0243,S0742,S0744
BAC009S0728W0167_BAC009S0756W0337,S0728,S0756
BAC009S0755W0467_BAC009S0740W0323,S0755,S0740
BAC009S0742W0398_BAC009S0728W0476,S0742,S0728
BAC009S0754W0491_BAC009S0749W0490,S0754,S0749
BAC009S0737W0266_BAC009S0730W0260,S0737,S0730
BAC009S0739W0125_BAC009S0761W0173,S0739,S0761
BAC009S0758W0274_BAC009S0747W0294,S0758,S0747
BAC009S0744W0267_BAC009S0747W0228,S0744,S0747
BAC009S0743W0479_BAC009S0735W0231,S0743,S0735
BAC009S0762W0398_BAC009S0758W0290,S0762,S0758
BAC009S0757W0206_BAC009S0752W0262,S0757,S0752
BAC009S0743W0430_BAC009S0746W0126,S0743,S0746
BAC009S0738W0290_BAC009S0731W0280,S0738,S0731
BAC009S0754W0397_BAC009S0726W0335,S0754,S0726
BAC009S0762W0166_BAC009S0726W0383,S0762,S0726
BAC009S0735W0312_BAC009S0731W0199,S0735,S0731
BAC009S0747W0459_BAC009S0745W0177,S0747,S0745
BAC009S0737W0360_BAC009S0738W0335,S0737,S0738
BAC009S0754W0281_BAC009S0760W0166,S0754,S0760
BAC009S0734W0374_BAC009S0736W0376,S0734,S0736
BAC009S0749W0125_BAC009S0731W0185,S0749,S0731
BAC009S0743W0191_BAC009S0750W0232,S0743,S0750
BAC009S0737W0211_BAC009S0758W0465,S0737,S0758
BAC009S0735W0263_BAC009S0749W0400,S0735,S0749
BAC009S0759W0431_BAC009S0726W0443,S0759,S0726
BAC009S0747W0446_BAC009S0742W0429,S0747,S0742
BAC009S0751W0244_BAC009S0759W0462,S0751,S0759
BAC009S0755W0481_BAC009S0749W0128,S0755,S0749
BAC009S0763W0266_BAC009S0750W0389,S0763,S0750
BAC009S0751W0473_BAC009S0755W0355,S0751,S0755
BAC009S0753W0233_BAC009S0747W0381,S0753,S0747
BAC009S0756W0127_BAC009S0742W0424,S0756,S0742
BAC009S0738W0150_BAC009S0762W0427,S0738,S0762
BAC009S0726W0129_BAC009S0724W0224,S0726,S0724
BAC009S0750W0172_BAC009S0726W0194,S0750,S0726
BAC009S0731W0397_BAC009S0738W0165,S0731,S0738
BAC009S0760W0471_BAC009S0746W0467,S0760,S0746
BAC009S0735W0164_BAC009S0734W0394,S0735,S0734
BAC009S0727W0137_BAC009S0738W0473,S0727,S0738
BAC009S0725W0261_BAC009S0744W0187,S0725,S0744
BAC009S0725W0260_BAC009S0735W0222,S0725,S0735
BAC009S0761W0208_BAC009S0757W0173,S0761,S0757
BAC009S0728W0491_BAC009S0751W0294,S0728,S0751
BAC009S0743W0194_BAC009S0755W0137,S0743,S0755
BAC009S0754W0342_BAC009S0753W0247,S0754,S0753
BAC009S0762W0205_BAC009S0756W0172,S0762,S0756
BAC009S0761W0203_BAC009S0736W0352,S0761,S0736
BAC009S0763W0248_BAC009S0756W0372,S0763,S0756
BAC009S0749W0462_BAC009S0739W0273,S0749,S0739
BAC009S0762W0216_BAC009S0747W0262,S0762,S0747
BAC009S0758W0349_BAC009S0755W0375,S0758,S0755
BAC009S0748W0495_BAC009S0750W0469,S0748,S0750
BAC009S0760W0180_BAC009S0757W0135,S0760,S0757
BAC009S0727W0486_BAC009S0741W0387,S0727,S0741
BAC009S0726W0230_BAC009S0725W0137,S0726,S0725
BAC009S0751W0437_BAC009S0755W0470,S0751,S0755
BAC009S0740W0491_BAC009S0752W0444,S0740,S0752
BAC009S0736W0315_BAC009S0755W0347,S0736,S0755
BAC009S0759W0271_BAC009S0763W0276,S0759,S0763
BAC009S0753W0226_BAC009S0731W0222,S0753,S0731
BAC009S0745W0217_BAC009S0735W0401,S0745,S0735
BAC009S0749W0358_BAC009S0760W0254,S0749,S0760
BAC009S0730W0387_BAC009S0759W0232,S0730,S0759
BAC009S0755W0388_BAC009S0748W0441,S0755,S0748
BAC009S0742W0309_BAC009S0762W0263,S0742,S0762
BAC009S0725W0440_BAC009S0733W0297,S0725,S0733
BAC009S0741W0459_BAC009S0745W0446,S0741,S0745
BAC009S0745W0266_BAC009S0755W0237,S0745,S0755
BAC009S0734W0277_BAC009S0747W0344,S0734,S0747
BAC009S0728W0226_BAC009S0741W0238,S0728,S0741
BAC009S0735W0202_BAC009S0760W0226,S0735,S0760
BAC009S0752W0151_BAC009S0762W0435,S0752,S0762
BAC009S0733W0212_BAC009S0754W0228,S0733,S0754
BAC009S0754W0272_BAC009S0744W0143,S0754,S0744
BAC009S0759W0223_BAC009S0744W0460,S0759,S0744
BAC009S0759W0205_BAC009S0761W0488,S0759,S0761
BAC009S0741W0359_BAC009S0757W0246,S0741,S0757
BAC009S0755W0307_BAC009S0734W0286,S0755,S0734
BAC009S0734W0337_BAC009S0732W0387,S0734,S0732
BAC009S0751W0327_BAC009S0747W0182,S0751,S0747
BAC009S0731W0175_BAC009S0736W0200,S0731,S0736
BAC009S0755W0337_BAC009S0742W0139,S0755,S0742
BAC009S0747W0322_BAC009S0750W0187,S0747,S0750
BAC009S0758W0201_BAC009S0753W0232,S0758,S0753
BAC009S0753W0480_BAC009S0755W0354,S0753,S0755
BAC009S0731W0376_BAC009S0743W0331,S0731,S0743
BAC009S0743W0462_BAC009S0751W0325,S0743,S0751
BAC009S0726W0360_BAC009S0756W0197,S0726,S0756
BAC009S0730W0204_BAC009S0729W0214,S0730,S0729
BAC009S0748W0298_BAC009S0758W0139,S0748,S0758
BAC009S0737W0153_BAC009S0735W0379,S0737,S0735
BAC009S0756W0356_BAC009S0736W0226,S0756,S0736
BAC009S0735W0449_BAC009S0728W0152,S0735,S0728
BAC009S0761W0220_BAC009S0729W0215,S0761,S0729
BAC009S0726W0453_BAC009S0740W0402,S0726,S0740
BAC009S0756W0288_BAC009S0728W0486,S0756,S0728
BAC009S0734W0461_BAC009S0728W0453,S0734,S0728
BAC009S0744W0242_BAC009S0743W0226,S0744,S0743
BAC009S0757W0126_BAC009S0756W0463,S0757,S0756
BAC009S0740W0280_BAC009S0747W0404,S0740,S0747
BAC009S0745W0180_BAC009S0758W0279,S0745,S0758
BAC009S0762W0148_BAC009S0757W0132,S0762,S0757
BAC009S0733W0378_BAC009S0747W0367,S0733,S0747
BAC009S0750W0453_BAC009S0748W0444,S0750,S0748
BAC009S0728W0373_BAC009S0744W0218,S0728,S0744
BAC009S0756W0409_BAC009S0755W0288,S0756,S0755
BAC009S0725W0476_BAC009S0748W0230,S0725,S0748
BAC009S0759W0387_BAC009S0757W0262,S0759,S0757
BAC009S0760W0331_BAC009S0729W0313,S0760,S0729
BAC009S0756W0333_BAC009S0732W0297,S0756,S0732
BAC009S0756W0259_BAC009S0735W0311,S0756,S0735
BAC009S0758W0306_BAC009S0756W0405,S0758,S0756
BAC009S0725W0255_BAC009S0748W0448,S0725,S0748
BAC009S0744W0475_BAC009S0762W0185,S0744,S0762
BAC009S0762W0343_BAC009S0757W0264,S0762,S0757
BAC009S0761W0334_BAC009S0752W0200,S0761,S0752
BAC009S0753W0300_BAC009S0746W0349,S0753,S0746
BAC009S0741W0230_BAC009S0725W0369,S0741,S0725
BAC009S0728W0472_BAC009S0763W0125,S0728,S0763
BAC009S0753W0293_BAC009S0725W0204,S0753,S0725
BAC009S0734W0426_BAC009S0740W0160,S0734,S0740
BAC009S0763W0273_BAC009S0745W0207,S0763,S0745
BAC009S0727W0333_BAC009S0747W0413,S0727,S0747
BAC009S0734W0465_BAC009S0742W0121,S0734,S0742
BAC009S0740W0237_BAC009S0729W0273,S0740,S0729
BAC009S0737W0467_BAC009S0757W0281,S0737,S0757
BAC009S0730W0479_BAC009S0763W0179,S0730,S0763
BAC009S0729W0184_BAC009S0737W0291,S0729,S0737
BAC009S0725W0138_BAC009S0762W0423,S0725,S0762
BAC009S0731W0233_BAC009S0738W0245,S0731,S0738
BAC009S0751W0447_BAC009S0729W0351,S0751,S0729
BAC009S0735W0341_BAC009S0748W0242,S0735,S0748
BAC009S0725W0441_BAC009S0741W0452,S0725,S0741
BAC009S0728W0133_BAC009S0730W0242,S0728,S0730
BAC009S0752W0201_BAC009S0735W0344,S0752,S0735
BAC009S0738W0486_BAC009S0728W0379,S0738,S0728
BAC009S0729W0147_BAC009S0731W0300,S0729,S0731
BAC009S0762W0449_BAC009S0763W0156,S0762,S0763
BAC009S0736W0494_BAC009S0741W0468,S0736,S0741
BAC009S0735W0122_BAC009S0751W0457,S0735,S0751
BAC009S0736W0426_BAC009S0733W0456,S0736,S0733
BAC009S0745W0305_BAC009S0763W0243,S0745,S0763
BAC009S0760W0328_BAC009S0730W0247,S0760,S0730
BAC009S0742W0395_BAC009S0759W0486,S0742,S0759
BAC009S0755W0135_BAC009S0760W0171,S0755,S0760
BAC009S0743W0205_BAC009S0733W0172,S0743,S0733
BAC009S0750W0199_BAC009S0759W0340,S0750,S0759
BAC009S0744W0151_BAC009S0743W0377,S0744,S0743
BAC009S0735W0472_BAC009S0725W0428,S0735,S0725
BAC009S0744W0221_BAC009S0733W0170,S0744,S0733
BAC009S0746W0298_BAC009S0724W0191,S0746,S0724
BAC009S0752W0179_BAC009S0757W0257,S0752,S0757
BAC009S0725W0242_BAC009S0740W0293,S0725,S0740
BAC009S0754W0277_BAC009S0756W0397,S0754,S0756
BAC009S0752W0182_BAC009S0751W0215,S0752,S0751
BAC009S0724W0483_BAC009S0732W0399,S0724,S0732
BAC009S0731W0440_BAC009S0736W0149,S0731,S0736
BAC009S0731W0430_BAC009S0750W0433,S0731,S0750
BAC009S0749W0392_BAC009S0751W0267,S0749,S0751
BAC009S0760W0250_BAC009S0743W0232,S0760,S0743
BAC009S0741W0335_BAC009S0724W0166,S0741,S0724
BAC009S0741W0447_BAC009S0726W0467,S0741,S0726
BAC009S0739W0165_BAC009S0741W0332,S0739,S0741
BAC009S0746W0140_BAC009S0749W0182,S0746,S0749
BAC009S0730W0444_BAC009S0744W0224,S0730,S0744
BAC009S0748W0310_BAC009S0761W0302,S0748,S0761
BAC009S0733W0334_BAC009S0740W0304,S0733,S0740
BAC009S0736W0227_BAC009S0739W0151,S0736,S0739
BAC009S0742W0126_BAC009S0756W0493,S0742,S0756
BAC009S0755W0330_BAC009S0753W0135,S0755,S0753
BAC009S0734W0339_BAC009S0726W0207,S0734,S0726
BAC009S0743W0368_BAC009S0759W0234,S0743,S0759
BAC009S0729W0278_BAC009S0757W0369,S0729,S0757
BAC009S0742W0238_BAC009S0726W0375,S0742,S0726
BAC009S0730W0169_BAC009S0725W0270,S0730,S0725
BAC009S0762W0304_BAC009S0754W0167,S0762,S0754
BAC009S0726W0261_BAC009S0744W0122,S0726,S0744
BAC009S0746W0238_BAC009S0735W0420,S0746,S0735
BAC009S0740W0397_BAC009S0755W0323,S0740,S0755
BAC009S0755W0464_BAC009S0728W0230,S0755,S0728
BAC009S0735W0392_BAC009S0762W0316,S0735,S0762
BAC009S0756W0281_BAC009S0729W0150,S0756,S0729
BAC009S0724W0352_BAC009S0728W0183,S0724,S0728
BAC009S0757W0375_BAC009S0759W0479,S0757,S0759
BAC009S0727W0122_BAC009S0745W0333,S0727,S0745
BAC009S0724W0402_BAC009S0757W0334,S0724,S0757
BAC009S0724W0347_BAC009S0747W0306,S0724,S0747
BAC009S0763W0328_BAC009S0758W0129,S0763,S0758
BAC009S0753W0465_BAC009S0759W0278,S0753,S0759
BAC009S0758W0437_BAC009S0733W0419,S0758,S0733
BAC009S0735W0443_BAC009S0744W0127,S0735,S0744
BAC009S0754W0382_BAC009S0759W0376,S0754,S0759
BAC009S0762W0163_BAC009S0763W0416,S0762,S0763
BAC009S0746W0398_BAC009S0747W0138,S0746,S0747
BAC009S0761W0318_BAC009S0744W0362,S0761,S0744
BAC009S0754W0374_BAC009S0727W0228,S0754,S0727
BAC009S0743W0343_BAC009S0737W0342,S0743,S0737
BAC009S0742W0200_BAC009S0740W0335,S0742,S0740
BAC009S0731W0193_BAC009S0741W0434,S0731,S0741
BAC009S0725W0282_BAC009S0754W0434,S0725,S0754
BAC009S0748W0144_BAC009S0746W0262,S0748,S0746
BAC009S0761W0458_BAC009S0733W0455,S0761,S0733
BAC009S0728W0135_BAC009S0763W0148,S0728,S0763
BAC009S0725W0343_BAC009S0726W0127,S0725,S0726
BAC009S0735W0424_BAC009S0759W0447,S0735,S0759
BAC009S0752W0315_BAC009S0732W0201,S0752,S0732
BAC009S0736W0256_BAC009S0731W0457,S0736,S0731
BAC009S0734W0250_BAC009S0762W0167,S0734,S0762
BAC009S0724W0465_BAC009S0734W0294,S0724,S0734
BAC009S0760W0189_BAC009S0762W0377,S0760,S0762
BAC009S0734W0175_BAC009S0725W0141,S0734,S0725
BAC009S0750W0263_BAC009S0735W0146,S0750,S0735
BAC009S0755W0451_BAC009S0757W0351,S0755,S0757
BAC009S0757W0414_BAC009S0737W0396,S0757,S0737
BAC009S0757W0274_BAC009S0725W0375,S0757,S0725
BAC009S0757W0362_BAC009S0755W0364,S0757,S0755
BAC009S0730W0200_BAC009S0755W0349,S0730,S0755
BAC009S0755W0202_BAC009S0732W0203,S0755,S0732
BAC009S0757W0315_BAC009S0731W0392,S0757,S0731
BAC009S0741W0476_BAC009S0734W0162,S0741,S0734
BAC009S0745W0307_BAC009S0761W0201,S0745,S0761
BAC009S0730W0199_BAC009S0724W0225,S0730,S0724
BAC009S0756W0393_BAC009S0726W0237,S0756,S0726
BAC009S0745W0384_BAC009S0735W0153,S0745,S0735
BAC009S0725W0173_BAC009S0731W0135,S0725,S0731
BAC009S0728W0165_BAC009S0732W0495,S0728,S0732
BAC009S0747W0399_BAC009S0753W0453,S0747,S0753
BAC009S0756W0420_BAC009S0751W0196,S0756,S0751
BAC009S0759W0180_BAC009S0760W0459,S0759,S0760
BAC009S0762W0237_BAC009S0748W0388,S0762,S0748
BAC009S0742W0248_BAC009S0756W0221,S0742,S0756
BAC009S0753W0491_BAC009S0732W0160,S0753,S0732
BAC009S0752W0143_BAC009S0735W0369,S0752,S0735
BAC009S0740W0486_BAC009S0753W0495,S0740,S0753
BAC009S0741W0487_BAC009S0743W0391,S0741,S0743
BAC009S0736W0208_BAC009S0757W0332,S0736,S0757
BAC009S0739W0144_BAC009S0730W0273,S0739,S0730
BAC009S0762W0320_BAC009S0761W0278,S0762,S0761
BAC009S0725W0246_BAC009S0744W0477,S0725,S0744
BAC009S0760W0247_BAC009S0757W0193,S0760,S0757
BAC009S0752W0222_BAC009S0756W0157,S0752,S0756
BAC009S0762W0222_BAC009S0736W0121,S0762,S0736
BAC009S0762W0207_BAC009S0748W0194,S0762,S0748
BAC009S0733W0384_BAC009S0730W0179,S0733,S0730
BAC009S0728W0256_BAC009S0735W0158,S0728,S0735
BAC009S0734W0407_BAC009S0749W0491,S0734,S0749
BAC009S0752W0248_BAC009S0726W0215,S0752,S0726
BAC009S0750W0492_BAC009S0732W0300,S0750,S0732
BAC009S0758W0137_BAC009S0733W0257,S0758,S0733
BAC009S0728W0377_BAC009S0732W0296,S0728,S0732
BAC009S0748W0331_BAC009S0750W0175,S0748,S0750
BAC009S0759W0196_BAC009S0728W0487,S0759,S0728
BAC009S0759W0487_BAC009S0746W0213,S0759,S0746
BAC009S0744W0472_BAC009S0739W0348,S0744,S0739
BAC009S0734W0338_BAC009S0755W0189,S0734,S0755
BAC009S0739W0422_BAC009S0732W0416,S0739,S0732
BAC009S0747W0122_BAC009S0742W0437,S0747,S0742
BAC009S0759W0134_BAC009S0739W0218,S0759,S0739
BAC009S0754W0424_BAC009S0748W0166,S0754,S0748
BAC009S0762W0402_BAC009S0760W0188,S0762,S0760
BAC009S0754W0349_BAC009S0738W0205,S0754,S0738
BAC009S0754W0399_BAC009S0744W0249,S0754,S0744
BAC009S0728W0225_BAC009S0725W0271,S0728,S0725
BAC009S0733W0200_BAC009S0755W0443,S0733,S0755
BAC009S0760W0382_BAC009S0740W0333,S0760,S0740
BAC009S0742W0432_BAC009S0752W0356,S0742,S0752
BAC009S0732W0394_BAC009S0727W0237,S0732,S0727
BAC009S0744W0124_BAC009S0756W0296,S0744,S0756
BAC009S0739W0489_BAC009S0727W0273,S0739,S0727
BAC009S0755W0128_BAC009S0724W0369,S0755,S0724
BAC009S0748W0318_BAC009S0760W0177,S0748,S0760
BAC009S0747W0178_BAC009S0724W0431,S0747,S0724
BAC009S0733W0354_BAC009S0737W0435,S0733,S0737
BAC009S0735W0309_BAC009S0750W0442,S0735,S0750
BAC009S0745W0334_BAC009S0731W0255,S0745,S0731
BAC009S0742W0220_BAC009S0750W0338,S0742,S0750
BAC009S0762W0235_BAC009S0744W0329,S0762,S0744
BAC009S0725W0455_BAC009S0734W0324,S0725,S0734
BAC009S0760W0474_BAC009S0744W0332,S0760,S0744
BAC009S0756W0216_BAC009S0751W0407,S0756,S0751
BAC009S0733W0451_BAC009S0753W0471,S0733,S0753
BAC009S0757W0365_BAC009S0724W0208,S0757,S0724
BAC009S0755W0143_BAC009S0756W0161,S0755,S0756
BAC009S0737W0121_BAC009S0760W0430,S0737,S0760
BAC009S0742W0445_BAC009S0759W0336,S0742,S0759
BAC009S0754W0155_BAC009S0729W0188,S0754,S0729
BAC009S0730W0419_BAC009S0739W0229,S0730,S0739
BAC009S0758W0477_BAC009S0762W0310,S0758,S0762
BAC009S0726W0213_BAC009S0729W0438,S0726,S0729
BAC009S0754W0158_BAC009S0752W0316,S0754,S0752
BAC009S0727W0433_BAC009S0735W0163,S0727,S0735
BAC009S0741W0325_BAC009S0760W0317,S0741,S0760
BAC009S0747W0202_BAC009S0748W0493,S0747,S0748
BAC009S0761W0447_BAC009S0754W0340,S0761,S0754
BAC009S0760W0243_BAC009S0762W0417,S0760,S0762
BAC009S0752W0472_BAC009S0730W0406,S0752,S0730
BAC009S0761W0459_BAC009S0763W0319,S0761,S0763
BAC009S0746W0336_BAC009S0745W0133,S0746,S0745
BAC009S0729W0228_BAC009S0728W0287,S0729,S0728
BAC009S0744W0178_BAC009S0738W0278,S0744,S0738
BAC009S0737W0205_BAC009S0750W0490,S0737,S0750
BAC009S0744W0289_BAC009S0749W0344,S0744,S0749
BAC009S0755W0313_BAC009S0735W0435,S0755,S0735
BAC009S0726W0461_BAC009S0730W0431,S0726,S0730
BAC009S0759W0494_BAC009S0750W0136,S0759,S0750
BAC009S0748W0353_BAC009S0755W0377,S0748,S0755
BAC009S0749W0331_BAC009S0726W0446,S0749,S0726
BAC009S0752W0244_BAC009S0727W0282,S0752,S0727
BAC009S0746W0184_BAC009S0755W0322,S0746,S0755
BAC009S0758W0254_BAC009S0761W0187,S0758,S0761
BAC009S0744W0202_BAC009S0726W0177,S0744,S0726
BAC009S0745W0230_BAC009S0749W0450,S0745,S0749
BAC009S0742W0334_BAC009S0729W0235,S0742,S0729
BAC009S0726W0282_BAC009S0730W0296,S0726,S0730
BAC009S0734W0160_BAC009S0728W0150,S0734,S0728
BAC009S0750W0470_BAC009S0736W0142,S0750,S0736
BAC009S0724W0334_BAC009S0759W0477,S0724,S0759
BAC009S0729W0312_BAC009S0741W0216,S0729,S0741
BAC009S0738W0184_BAC009S0759W0328,S0738,S0759
BAC009S0753W0163_BAC009S0735W0221,S0753,S0735
BAC009S0753W0312_BAC009S0734W0207,S0753,S0734
BAC009S0752W0209_BAC009S0757W0470,S0752,S0757
BAC009S0747W0270_BAC009S0761W0316,S0747,S0761
BAC009S0750W0468_BAC009S0737W0359,S0750,S0737
BAC009S0738W0346_BAC009S0727W0320,S0738,S0727
BAC009S0755W0396_BAC009S0747W0363,S0755,S0747
BAC009S0735W0217_BAC009S0759W0454,S0735,S0759
BAC009S0748W0450_BAC009S0724W0436,S0748,S0724
BAC009S0728W0219_BAC009S0735W0239,S0728,S0735
BAC009S0737W0480_BAC009S0734W0401,S0737,S0734
BAC009S0751W0336_BAC009S0743W0143,S0751,S0743
BAC009S0763W0263_BAC009S0731W0303,S0763,S0731
BAC009S0762W0142_BAC009S0725W0220,S0762,S0725
BAC009S0741W0345_BAC009S0752W0487,S0741,S0752
BAC009S0756W0253_BAC009S0734W0152,S0756,S0734
BAC009S0752W0440_BAC009S0733W0469,S0752,S0733
BAC009S0725W0205_BAC009S0742W0392,S0725,S0742
BAC009S0741W0148_BAC009S0763W0386,S0741,S0763
BAC009S0758W0445_BAC009S0745W0346,S0758,S0745
BAC009S0755W0263_BAC009S0763W0348,S0755,S0763
BAC009S0762W0228_BAC009S0751W0471,S0762,S0751
BAC009S0761W0296_BAC009S0735W0389,S0761,S0735
BAC009S0726W0271_BAC009S0740W0471,S0726,S0740
BAC009S0744W0415_BAC009S0755W0462,S0744,S0755
BAC009S0738W0400_BAC009S0733W0244,S0738,S0733
BAC009S0758W0224_BAC009S0747W0137,S0758,S0747
BAC009S0747W0410_BAC009S0725W0386,S0747,S0725
BAC009S0743W0159_BAC009S0745W0361,S0743,S0745
BAC009S0760W0291_BAC009S0732W0447,S0760,S0732
BAC009S0735W0422_BAC009S0756W0495,S0735,S0756
BAC009S0742W0374_BAC009S0741W0225,S0742,S0741
BAC009S0739W0192_BAC009S0757W0140,S0739,S0757
BAC009S0724W0308_BAC009S0753W0450,S0724,S0753
BAC009S0763W0403_BAC009S0728W0151,S0763,S0728
BAC009S0734W0473_BAC009S0741W0198,S0734,S0741
